simulation_id,timestamp,arrival_rate,expert_weights,complexity_sigma,tx_count,tx_by_model,total_bytes,duration_s,energy_j,power_w,j_per_tx,tx_per_second,blocks_used,start_block,end_block
847,2026-01-25T17:16:12.120575,16.53,"{""Fast"": 0.4908064796110933, ""Standard"": 0.29194245482416764, ""Complex"": 0.16630631392084905, ""Ensemble"": 0.050944751643889945}",0.602,100,"{""0"": 54, ""1"": 24, ""2"": 19, ""3"": 3}",41105,5.93,142.0,23.95,1.42,16.86,1,1698,1699
848,2026-01-25T17:16:24.365739,11.61,"{""Fast"": 0.5067280039890603, ""Standard"": 0.2971699484523642, ""Complex"": 0.15160493805432976, ""Ensemble"": 0.04449710950424586}",0.314,100,"{""1"": 31, ""2"": 18, ""0"": 48, ""3"": 3}",41164,6.23,149.09,23.92,1.4909,16.04,1,1700,1701
849,2026-01-25T17:16:36.265508,20.71,"{""Fast"": 0.47510205724685844, ""Standard"": 0.29780565553444743, ""Complex"": 0.16933714201940275, ""Ensemble"": 0.057755145199291376}",0.905,78,"{""2"": 17, ""0"": 39, ""1"": 18, ""3"": 4}",35966,6.2,149.86,24.18,1.9213,12.59,1,1702,1703
850,2026-01-25T17:16:48.364287,7.13,"{""Fast"": 0.4757659001487574, ""Standard"": 0.3100680441214603, ""Complex"": 0.15484017929789945, ""Ensemble"": 0.05932587643188293}",0.715,100,"{""2"": 19, ""1"": 24, ""0"": 53, ""3"": 4}",48946,6.23,155.55,24.97,1.5555,16.05,1,1704,1705
851,2026-01-25T17:17:00.135334,25.87,"{""Fast"": 0.5335769503258909, ""Standard"": 0.27876102848843, ""Complex"": 0.136648717039846, ""Ensemble"": 0.0510133041458331}",0.442,100,"{""0"": 51, ""1"": 27, ""2"": 18, ""3"": 4}",40265,5.93,145.0,24.46,1.45,16.87,1,1706,1707
852,2026-01-25T17:17:12.372378,7.39,"{""Fast"": 0.5218002384665107, ""Standard"": 0.28652410395407146, ""Complex"": 0.13706817679120928, ""Ensemble"": 0.05460748078820849}",0.412,100,"{""2"": 5, ""0"": 53, ""3"": 5, ""1"": 37}",39348,6.23,149.54,23.99,1.4954,16.04,1,1708,1709
853,2026-01-25T17:17:24.147186,28.36,"{""Fast"": 0.5126079908727347, ""Standard"": 0.2892964762272275, ""Complex"": 0.14453174657774862, ""Ensemble"": 0.053563786322289225}",0.761,100,"{""0"": 52, ""1"": 31, ""2"": 11, ""3"": 6}",42769,5.93,142.33,24.02,1.4233,16.87,1,1710,1711
854,2026-01-25T17:17:36.374413,12.17,"{""Fast"": 0.5326109974983677, ""Standard"": 0.26741833388829495, ""Complex"": 0.15094259590245113, ""Ensemble"": 0.049028072710886196}",0.787,95,"{""2"": 8, ""0"": 55, ""1"": 26, ""3"": 6}",46048,6.22,151.68,24.37,1.5966,15.26,1,1712,1713
855,2026-01-25T17:17:48.120566,28.79,"{""Fast"": 0.5204441645697712, ""Standard"": 0.2815243287974097, ""Complex"": 0.1553396665774579, ""Ensemble"": 0.042691840055361335}",0.536,100,"{""0"": 46, ""1"": 32, ""2"": 16, ""3"": 6}",44885,5.93,143.41,24.19,1.4341,16.87,1,1714,1715
856,2026-01-25T17:18:00.372957,21.69,"{""Fast"": 0.48478736907445036, ""Standard"": 0.31686543064171724, ""Complex"": 0.15152006838088258, ""Ensemble"": 0.04682713190294989}",0.342,100,"{""1"": 34, ""0"": 44, ""2"": 18, ""3"": 4}",45208,6.23,156.9,25.19,1.569,16.05,1,1716,1717
857,2026-01-25T17:18:12.150284,23.09,"{""Fast"": 0.5281532078845258, ""Standard"": 0.2596383712026407, ""Complex"": 0.15606700440444934, ""Ensemble"": 0.05614141650838423}",0.488,100,"{""1"": 26, ""2"": 21, ""0"": 49, ""3"": 4}",41905,5.93,145.44,24.52,1.4544,16.86,1,1718,1719
858,2026-01-25T17:18:24.356235,25.66,"{""Fast"": 0.4788833510908973, ""Standard"": 0.31610843976459124, ""Complex"": 0.1546418736931918, ""Ensemble"": 0.0503663354513197}",0.643,94,"{""0"": 38, ""1"": 35, ""2"": 16, ""3"": 5}",46307,6.22,148.49,23.88,1.5797,15.11,1,1720,1721
859,2026-01-25T17:18:36.094098,16.36,"{""Fast"": 0.4805099976753633, ""Standard"": 0.30997935961252704, ""Complex"": 0.1582721532081444, ""Ensemble"": 0.05123848950396535}",0.981,100,"{""1"": 30, ""0"": 48, ""2"": 19, ""3"": 3}",46811,5.93,141.3,23.83,1.413,16.86,1,1722,1723
860,2026-01-25T17:18:48.330988,29.68,"{""Fast"": 0.452967718419024, ""Standard"": 0.3168497920162098, ""Complex"": 0.18205946307627324, ""Ensemble"": 0.04812302648849301}",0.641,100,"{""0"": 56, ""1"": 27, ""3"": 5, ""2"": 12}",41216,6.23,152.5,24.48,1.525,16.05,1,1724,1725
861,2026-01-25T17:19:00.097580,22.26,"{""Fast"": 0.5244814784328935, ""Standard"": 0.29506984990046925, ""Complex"": 0.13364316800429415, ""Ensemble"": 0.046805503662343054}",0.617,98,"{""0"": 54, ""1"": 33, ""2"": 10, ""3"": 1}",36601,5.92,149.35,25.23,1.5239,16.55,1,1726,1727
862,2026-01-25T17:19:12.323292,18.6,"{""Fast"": 0.51642934235717, ""Standard"": 0.2831244511685565, ""Complex"": 0.1529219038785838, ""Ensemble"": 0.04752430259568977}",0.322,93,"{""2"": 22, ""1"": 23, ""0"": 42, ""3"": 6}",46525,6.22,155.25,24.96,1.6694,14.95,1,1728,1729
863,2026-01-25T17:19:24.354119,6.42,"{""Fast"": 0.45485651595747456, ""Standard"": 0.3412047665960228, ""Complex"": 0.1455284045767275, ""Ensemble"": 0.05841031286977523}",0.364,99,"{""0"": 47, ""2"": 11, ""1"": 28, ""3"": 13}",47916,6.23,147.97,23.75,1.4946,15.89,1,1730,1731
864,2026-01-25T17:19:36.093604,15.92,"{""Fast"": 0.46695547831139333, ""Standard"": 0.32386822393637915, ""Complex"": 0.15463604466678693, ""Ensemble"": 0.05454025308544056}",0.863,83,"{""1"": 31, ""2"": 4, ""0"": 38, ""3"": 10}",37684,5.9,139.06,23.57,1.6755,14.07,1,1732,1733
865,2026-01-25T17:19:48.101159,12.91,"{""Fast"": 0.48637588281331345, ""Standard"": 0.30557918493143255, ""Complex"": 0.14924572178011603, ""Ensemble"": 0.058799210475138045}",0.763,100,"{""0"": 56, ""2"": 13, ""1"": 28, ""3"": 3}",44978,5.92,144.03,24.31,1.4403,16.88,1,1734,1735
866,2026-01-25T17:20:00.341381,12.39,"{""Fast"": 0.4712804974550839, ""Standard"": 0.3094252816771706, ""Complex"": 0.17409642529487737, ""Ensemble"": 0.04519779557286805}",0.52,100,"{""2"": 24, ""0"": 49, ""1"": 23, ""3"": 4}",47828,6.23,156.08,25.04,1.5608,16.04,1,1736,1737
867,2026-01-25T17:20:12.119607,5.52,"{""Fast"": 0.5073952027662089, ""Standard"": 0.29610839220693885, ""Complex"": 0.1535310772756411, ""Ensemble"": 0.04296532775121098}",0.354,100,"{""1"": 21, ""2"": 16, ""0"": 56, ""3"": 7}",41651,5.93,143.71,24.25,1.4371,16.87,1,1738,1739
868,2026-01-25T17:20:24.355923,13.39,"{""Fast"": 0.49782283248733217, ""Standard"": 0.2771160349843085, ""Complex"": 0.17651055419710324, ""Ensemble"": 0.04855057833125605}",0.647,100,"{""0"": 48, ""1"": 30, ""2"": 18, ""3"": 4}",48078,6.23,148.8,23.88,1.488,16.05,1,1740,1741
869,2026-01-25T17:20:36.292358,17.92,"{""Fast"": 0.5202157329365441, ""Standard"": 0.27309499310507007, ""Complex"": 0.15452058959583423, ""Ensemble"": 0.052168684362551544}",0.828,100,"{""0"": 50, ""2"": 21, ""1"": 25, ""3"": 4}",50102,5.92,142.2,24.01,1.422,16.88,1,1742,1743
870,2026-01-25T17:20:48.373746,5.29,"{""Fast"": 0.4950343760204776, ""Standard"": 0.2955678789957026, ""Complex"": 0.15712747120278583, ""Ensemble"": 0.05227027378103392}",0.361,100,"{""0"": 54, ""1"": 31, ""3"": 3, ""2"": 12}",39171,6.23,149.14,23.93,1.4914,16.05,1,1744,1745
871,2026-01-25T17:21:00.301221,21.46,"{""Fast"": 0.47793257769226, ""Standard"": 0.31189972719004716, ""Complex"": 0.1505291638847307, ""Ensemble"": 0.05963853123296224}",0.886,100,"{""0"": 47, ""1"": 31, ""2"": 17, ""3"": 5}",45583,6.23,155.53,24.96,1.5553,16.05,1,1746,1747
872,2026-01-25T17:21:12.096101,22.36,"{""Fast"": 0.490918683998698, ""Standard"": 0.2822855239368553, ""Complex"": 0.17930931052702712, ""Ensemble"": 0.04748648153741958}",0.553,100,"{""0"": 42, ""3"": 4, ""1"": 38, ""2"": 16}",43353,5.93,143.77,24.24,1.4377,16.86,1,1748,1749
873,2026-01-25T17:21:24.341423,20.24,"{""Fast"": 0.5161001619140535, ""Standard"": 0.2976801474806484, ""Complex"": 0.14139820195962, ""Ensemble"": 0.04482148864567809}",0.837,100,"{""0"": 56, ""2"": 16, ""1"": 24, ""3"": 4}",44160,6.23,149.61,24.0,1.4961,16.04,1,1750,1751
874,2026-01-25T17:21:36.118399,18.65,"{""Fast"": 0.5295404402096474, ""Standard"": 0.2846986219564376, ""Complex"": 0.14061548271809718, ""Ensemble"": 0.04514545511581799}",0.613,91,"{""0"": 40, ""2"": 16, ""1"": 29, ""3"": 6}",44917,5.92,139.32,23.55,1.531,15.38,1,1752,1753
875,2026-01-25T17:21:48.307375,17.73,"{""Fast"": 0.4898521043105863, ""Standard"": 0.3170738687148088, ""Complex"": 0.1485875646552268, ""Ensemble"": 0.04448646231937816}",0.436,100,"{""0"": 57, ""2"": 11, ""1"": 30, ""3"": 2}",37106,6.23,146.79,23.55,1.4679,16.05,1,1754,1755
876,2026-01-25T17:22:00.096511,21.69,"{""Fast"": 0.4904375890400966, ""Standard"": 0.3203189924296435, ""Complex"": 0.13314273785495745, ""Ensemble"": 0.05610068067530246}",0.47,97,"{""0"": 53, ""2"": 12, ""1"": 25, ""3"": 7}",40914,5.92,145.89,24.62,1.5041,16.37,1,1756,1757
877,2026-01-25T17:22:12.297991,26.21,"{""Fast"": 0.44340780265215424, ""Standard"": 0.3436774332154302, ""Complex"": 0.16546459987275505, ""Ensemble"": 0.04745016425966054}",0.302,95,"{""0"": 50, ""1"": 30, ""2"": 14, ""3"": 1}",37273,6.22,146.71,23.59,1.5443,15.27,1,1758,1759
878,2026-01-25T17:22:24.353311,7.31,"{""Fast"": 0.497337966850389, ""Standard"": 0.2841976066650108, ""Complex"": 0.16583958251363437, ""Ensemble"": 0.052624843970965694}",0.34,99,"{""0"": 53, ""2"": 15, ""1"": 26, ""3"": 5}",40903,6.23,150.06,24.09,1.5157,15.89,1,1760,1761
879,2026-01-25T17:22:36.124612,22.52,"{""Fast"": 0.49801554152749034, ""Standard"": 0.3068584957218072, ""Complex"": 0.14050138932306197, ""Ensemble"": 0.05462457342764052}",0.934,92,"{""1"": 24, ""0"": 52, ""2"": 11, ""3"": 5}",38809,5.92,140.89,23.82,1.5314,15.55,1,1762,1763
880,2026-01-25T17:22:48.311696,6.7,"{""Fast"": 0.4991822144940582, ""Standard"": 0.32766019858756906, ""Complex"": 0.12951441267163094, ""Ensemble"": 0.04364317424674182}",0.811,95,"{""2"": 18, ""1"": 29, ""0"": 44, ""3"": 4}",48325,6.23,151.47,24.33,1.5944,15.26,1,1764,1765
881,2026-01-25T17:23:00.332557,23.32,"{""Fast"": 0.5147035564544835, ""Standard"": 0.2988799668730338, ""Complex"": 0.14585242007281166, ""Ensemble"": 0.04056405659967102}",0.726,89,"{""0"": 38, ""2"": 16, ""1"": 31, ""3"": 4}",43232,6.22,160.21,25.77,1.8001,14.32,1,1766,1767
882,2026-01-25T17:23:12.340426,17.18,"{""Fast"": 0.5266391445012752, ""Standard"": 0.2719458137163425, ""Complex"": 0.14683751885290092, ""Ensemble"": 0.05457752292948122}",0.48,100,"{""2"": 24, ""1"": 27, ""0"": 45, ""3"": 4}",45311,6.23,155.18,24.89,1.5518,16.04,1,1768,1769
883,2026-01-25T17:23:24.101592,15.31,"{""Fast"": 0.46594647858167, ""Standard"": 0.3172372033561398, ""Complex"": 0.16003978828509483, ""Ensemble"": 0.05677652977709542}",0.417,95,"{""0"": 45, ""2"": 15, ""1"": 28, ""3"": 7}",44767,5.92,142.59,24.09,1.501,16.05,1,1770,1771
884,2026-01-25T17:23:36.309861,11.53,"{""Fast"": 0.45535812179779944, ""Standard"": 0.3369660283507416, ""Complex"": 0.16222957797269427, ""Ensemble"": 0.04544627187876467}",0.688,100,"{""1"": 30, ""2"": 10, ""0"": 50, ""3"": 10}",45943,6.23,152.19,24.43,1.5219,16.05,1,1772,1773
885,2026-01-25T17:23:48.090375,24.63,"{""Fast"": 0.5057794458581368, ""Standard"": 0.3023473571447278, ""Complex"": 0.15081152798403152, ""Ensemble"": 0.04106166901310384}",0.563,96,"{""0"": 47, ""1"": 26, ""2"": 17, ""3"": 6}",44585,5.92,144.6,24.42,1.5063,16.21,1,1774,1775
886,2026-01-25T17:24:00.300957,26.13,"{""Fast"": 0.48796627131368403, ""Standard"": 0.3257800956063856, ""Complex"": 0.13613618335292726, ""Ensemble"": 0.05011744972700307}",0.604,100,"{""1"": 28, ""0"": 56, ""3"": 3, ""2"": 13}",38363,6.23,155.83,25.0,1.5583,16.05,1,1776,1777
887,2026-01-25T17:24:12.373989,14.59,"{""Fast"": 0.4777442525088293, ""Standard"": 0.32594372809159855, ""Complex"": 0.1517070549259289, ""Ensemble"": 0.04460496447364324}",0.409,96,"{""1"": 34, ""3"": 4, ""0"": 47, ""2"": 11}",39861,6.22,148.41,23.84,1.5459,15.42,1,1778,1779
888,2026-01-25T17:24:24.142046,13.83,"{""Fast"": 0.5364057094370969, ""Standard"": 0.2527875768875164, ""Complex"": 0.16373677717807814, ""Ensemble"": 0.047069936497308666}",0.98,95,"{""2"": 13, ""0"": 49, ""1"": 24, ""3"": 9}",46134,5.92,142.52,24.07,1.5002,16.04,1,1780,1781
889,2026-01-25T17:24:36.351335,28.35,"{""Fast"": 0.5351854891887241, ""Standard"": 0.2736279047667712, ""Complex"": 0.14203222009823016, ""Ensemble"": 0.04915438594627455}",0.651,100,"{""2"": 15, ""0"": 64, ""1"": 18, ""3"": 3}",40830,6.23,151.06,24.24,1.5106,16.05,1,1782,1783
890,2026-01-25T17:24:48.141573,14.35,"{""Fast"": 0.4790773359567346, ""Standard"": 0.30004570353702054, ""Complex"": 0.16310582968588747, ""Ensemble"": 0.057771130820357494}",0.442,100,"{""2"": 16, ""0"": 52, ""1"": 25, ""3"": 7}",42188,5.93,148.21,25.0,1.4821,16.87,1,1784,1785
891,2026-01-25T17:25:00.076785,10.46,"{""Fast"": 0.4531329424738511, ""Standard"": 0.3166958500080899, ""Complex"": 0.17207753149877983, ""Ensemble"": 0.05809367601927918}",0.334,100,"{""1"": 33, ""2"": 16, ""0"": 44, ""3"": 7}",45503,5.92,146.44,24.72,1.4644,16.88,1,1786,1787
892,2026-01-25T17:25:12.309587,19.72,"{""Fast"": 0.47054434882088003, ""Standard"": 0.30250888133312326, ""Complex"": 0.1686270289133898, ""Ensemble"": 0.0583197409326069}",0.758,94,"{""1"": 31, ""3"": 4, ""0"": 48, ""2"": 11}",39947,6.22,146.9,23.61,1.5628,15.11,1,1788,1789
893,2026-01-25T17:25:24.342129,6.23,"{""Fast"": 0.4525432742207434, ""Standard"": 0.3287298829166249, ""Complex"": 0.164288079428185, ""Ensemble"": 0.054438763434446626}",0.787,94,"{""1"": 35, ""2"": 20, ""0"": 36, ""3"": 3}",47651,6.23,147.61,23.71,1.5703,15.1,1,1790,1791
894,2026-01-25T17:25:36.091312,7.62,"{""Fast"": 0.466640145016006, ""Standard"": 0.32403439974313475, ""Complex"": 0.1662359796776636, ""Ensemble"": 0.04308947556319575}",0.906,96,"{""0"": 49, ""1"": 31, ""2"": 15, ""3"": 1}",39055,5.93,140.69,23.73,1.4655,16.2,1,1792,1793
895,2026-01-25T17:25:48.332991,27.35,"{""Fast"": 0.48722102734501793, ""Standard"": 0.3203773989301632, ""Complex"": 0.145549048783549, ""Ensemble"": 0.04685252494127001}",0.733,100,"{""1"": 38, ""2"": 20, ""0"": 36, ""3"": 6}",53102,6.24,147.62,23.67,1.4762,16.04,1,1794,1795
896,2026-01-25T17:26:00.106335,22.53,"{""Fast"": 0.5013137701129226, ""Standard"": 0.28300622508403883, ""Complex"": 0.16866122521994695, ""Ensemble"": 0.04701877958309175}",0.359,100,"{""0"": 42, ""2"": 17, ""1"": 35, ""3"": 6}",43439,5.93,148.84,25.1,1.4884,16.86,1,1796,1797
897,2026-01-25T17:26:12.320215,14.34,"{""Fast"": 0.4410678068067547, ""Standard"": 0.3295417988189136, ""Complex"": 0.17550778154990898, ""Ensemble"": 0.053882612824422804}",0.877,96,"{""0"": 42, ""2"": 19, ""1"": 32, ""3"": 3}",44677,6.22,148.34,23.83,1.5452,15.43,1,1798,1799
898,2026-01-25T17:26:24.369041,21.55,"{""Fast"": 0.5205300406606986, ""Standard"": 0.28813772171006136, ""Complex"": 0.14575682262154832, ""Ensemble"": 0.045575415007691834}",0.863,99,"{""0"": 56, ""1"": 26, ""3"": 6, ""2"": 11}",47310,6.23,149.0,23.91,1.5051,15.89,1,1800,1801
899,2026-01-25T17:26:36.150757,11.16,"{""Fast"": 0.4939058028771164, ""Standard"": 0.30770452388531383, ""Complex"": 0.14995587438333371, ""Ensemble"": 0.048433798854236}",0.626,100,"{""1"": 30, ""0"": 50, ""3"": 4, ""2"": 16}",48697,5.93,144.01,24.29,1.4401,16.87,1,1802,1803
900,2026-01-25T17:26:48.080873,8.71,"{""Fast"": 0.5048077574284996, ""Standard"": 0.27110470698139927, ""Complex"": 0.16709817059956145, ""Ensemble"": 0.056989364990539575}",0.588,100,"{""1"": 34, ""0"": 44, ""3"": 4, ""2"": 18}",49675,5.93,140.79,23.75,1.4079,16.87,1,1804,1805
901,2026-01-25T17:27:00.326295,17.38,"{""Fast"": 0.5348804600473119, ""Standard"": 0.28672781950302756, ""Complex"": 0.12409384398493238, ""Ensemble"": 0.054297876464728084}",0.634,100,"{""0"": 46, ""2"": 13, ""1"": 37, ""3"": 4}",47899,5.92,148.11,25.0,1.4811,16.88,1,1806,1807
902,2026-01-25T17:27:12.094694,12.79,"{""Fast"": 0.47660803617230124, ""Standard"": 0.3252603828779731, ""Complex"": 0.14944061552195584, ""Ensemble"": 0.04869096542776989}",0.482,100,"{""2"": 16, ""1"": 27, ""0"": 53, ""3"": 4}",40036,5.93,146.49,24.71,1.4649,16.86,1,1808,1809
903,2026-01-25T17:27:24.343985,18.23,"{""Fast"": 0.5269400417640225, ""Standard"": 0.2873223567978024, ""Complex"": 0.13865232771908106, ""Ensemble"": 0.04708527371909402}",0.533,99,"{""0"": 53, ""2"": 13, ""1"": 28, ""3"": 5}",40915,6.23,148.38,23.81,1.4988,15.88,1,1810,1811
904,2026-01-25T17:27:36.107419,6.53,"{""Fast"": 0.46583326090471205, ""Standard"": 0.31555735879553004, ""Complex"": 0.1727875086660254, ""Ensemble"": 0.045821871633732456}",0.487,83,"{""0"": 41, ""1"": 22, ""3"": 2, ""2"": 18}",37929,5.9,142.29,24.11,1.7144,14.06,1,1812,1813
905,2026-01-25T17:27:48.093605,8.61,"{""Fast"": 0.4659529249503564, ""Standard"": 0.3420825878866401, ""Complex"": 0.14208351225025698, ""Ensemble"": 0.04988097491274652}",0.7,100,"{""0"": 51, ""2"": 10, ""1"": 35, ""3"": 4}",39989,5.93,143.13,24.12,1.4313,16.85,1,1814,1815
906,2026-01-25T17:28:00.333390,7.46,"{""Fast"": 0.49886183074572127, ""Standard"": 0.3058356702266755, ""Complex"": 0.1469398431612906, ""Ensemble"": 0.04836265586631255}",0.6,97,"{""2"": 16, ""0"": 38, ""1"": 42, ""3"": 1}",44205,6.23,155.54,24.98,1.6035,15.58,1,1816,1817
907,2026-01-25T17:28:12.097903,7.67,"{""Fast"": 0.5201809396745657, ""Standard"": 0.29689722733308227, ""Complex"": 0.13395000569155333, ""Ensemble"": 0.048971827300798555}",0.95,98,"{""0"": 52, ""1"": 27, ""2"": 13, ""3"": 6}",46825,5.93,142.49,24.03,1.454,16.53,1,1818,1819
908,2026-01-25T17:28:24.337414,7.03,"{""Fast"": 0.5563757444563088, ""Standard"": 0.2596585231892352, ""Complex"": 0.13336732346434227, ""Ensemble"": 0.0505984088901135}",0.632,100,"{""2"": 17, ""0"": 51, ""1"": 24, ""3"": 8}",46730,6.23,151.2,24.26,1.512,16.05,1,1820,1821
909,2026-01-25T17:28:36.087968,28.87,"{""Fast"": 0.5268061451543435, ""Standard"": 0.262939732861098, ""Complex"": 0.16788253970194833, ""Ensemble"": 0.042371582282610114}",0.734,87,"{""0"": 44, ""1"": 23, ""2"": 18, ""3"": 2}",43588,5.91,144.48,24.46,1.6607,14.73,1,1822,1823
910,2026-01-25T17:28:48.115408,15.58,"{""Fast"": 0.5185653810130734, ""Standard"": 0.28198650207792453, ""Complex"": 0.14846235793735071, ""Ensemble"": 0.05098575897165127}",0.58,100,"{""0"": 59, ""2"": 15, ""1"": 21, ""3"": 5}",42833,5.93,141.93,23.91,1.4193,16.85,1,1824,1825
911,2026-01-25T17:29:00.075266,13.22,"{""Fast"": 0.48740441784209565, ""Standard"": 0.2909414203651828, ""Complex"": 0.17564470661523612, ""Ensemble"": 0.04600945517748554}",0.342,100,"{""2"": 14, ""1"": 35, ""3"": 4, ""0"": 47}",40006,5.93,149.67,25.22,1.4967,16.85,1,1826,1827
912,2026-01-25T17:29:12.312206,8.12,"{""Fast"": 0.5328520436911741, ""Standard"": 0.27925514113255245, ""Complex"": 0.13805989233060212, ""Ensemble"": 0.04983292284567132}",0.597,100,"{""1"": 31, ""0"": 55, ""2"": 11, ""3"": 3}",44908,6.23,149.07,23.91,1.4907,16.04,1,1828,1829
913,2026-01-25T17:29:24.085330,20.64,"{""Fast"": 0.4762821113804195, ""Standard"": 0.3251045303089825, ""Complex"": 0.14664367440117979, ""Ensemble"": 0.051969683909418266}",0.952,94,"{""2"": 17, ""0"": 48, ""1"": 27, ""3"": 2}",47960,5.93,140.42,23.7,1.4938,15.86,1,1830,1831
914,2026-01-25T17:29:36.143113,20.69,"{""Fast"": 0.5249514242248905, ""Standard"": 0.2788496705138555, ""Complex"": 0.13753157386497145, ""Ensemble"": 0.0586673313962826}",0.958,100,"{""1"": 30, ""2"": 11, ""0"": 53, ""3"": 6}",44384,5.93,144.97,24.45,1.4497,16.86,1,1832,1833
915,2026-01-25T17:29:48.078224,5.82,"{""Fast"": 0.5353132580891987, ""Standard"": 0.24798957034376243, ""Complex"": 0.16499947839935286, ""Ensemble"": 0.051697693167686055}",0.631,93,"{""2"": 13, ""0"": 44, ""3"": 7, ""1"": 29}",41837,5.92,146.68,24.79,1.5772,15.72,1,1834,1835
916,2026-01-25T17:30:00.128274,23.2,"{""Fast"": 0.48715796144852724, ""Standard"": 0.3087486628421458, ""Complex"": 0.15145965975288492, ""Ensemble"": 0.052633715956442124}",0.824,100,"{""2"": 18, ""0"": 49, ""1"": 30, ""3"": 3}",48682,5.93,148.89,25.13,1.4889,16.88,1,1836,1837
917,2026-01-25T17:30:12.076659,26.25,"{""Fast"": 0.4858604505593012, ""Standard"": 0.32632672477399166, ""Complex"": 0.14680516312660896, ""Ensemble"": 0.04100766154009823}",0.777,100,"{""1"": 33, ""0"": 54, ""2"": 11, ""3"": 2}",39773,5.93,143.73,24.24,1.4373,16.86,1,1838,1839
918,2026-01-25T17:30:24.310916,10.84,"{""Fast"": 0.5475672328534053, ""Standard"": 0.2557502073103485, ""Complex"": 0.14995983204296956, ""Ensemble"": 0.046722727793276554}",0.528,100,"{""1"": 22, ""0"": 59, ""2"": 13, ""3"": 6}",41086,6.23,150.57,24.16,1.5057,16.04,1,1840,1841
919,2026-01-25T17:30:36.091465,29.45,"{""Fast"": 0.4875966762144221, ""Standard"": 0.316381427289348, ""Complex"": 0.1475112564445587, ""Ensemble"": 0.048510640051671314}",0.326,100,"{""1"": 34, ""0"": 36, ""2"": 26, ""3"": 4}",50732,5.93,141.23,23.82,1.4123,16.87,1,1842,1843
920,2026-01-25T17:30:48.334891,22.03,"{""Fast"": 0.4488598186093668, ""Standard"": 0.34154880574008917, ""Complex"": 0.15841795968319008, ""Ensemble"": 0.051173415967354016}",0.864,92,"{""1"": 29, ""2"": 17, ""0"": 38, ""3"": 8}",51234,6.22,154.67,24.86,1.6812,14.79,1,1844,1845
921,2026-01-25T17:31:00.369119,21.03,"{""Fast"": 0.5223597137773888, ""Standard"": 0.3045927300056951, ""Complex"": 0.12956327315460361, ""Ensemble"": 0.04348428306231264}",0.514,100,"{""1"": 25, ""0"": 53, ""2"": 17, ""3"": 5}",43643,6.23,151.1,24.25,1.511,16.05,1,1846,1847
922,2026-01-25T17:31:12.276844,11.25,"{""Fast"": 0.5181202377721049, ""Standard"": 0.2878216932538863, ""Complex"": 0.14644699082050774, ""Ensemble"": 0.04761107815350082}",0.644,86,"{""2"": 15, ""0"": 43, ""1"": 22, ""3"": 6}",43263,6.21,147.61,23.78,1.7165,13.86,1,1848,1849
923,2026-01-25T17:31:24.128137,13.94,"{""Fast"": 0.48703178066542785, ""Standard"": 0.3086518383303182, ""Complex"": 0.15834061975471428, ""Ensemble"": 0.04597576124953971}",0.913,100,"{""0"": 47, ""2"": 18, ""1"": 33, ""3"": 2}",46803,5.93,142.49,24.02,1.4249,16.86,1,1850,1851
924,2026-01-25T17:31:36.358343,10.9,"{""Fast"": 0.503473600927651, ""Standard"": 0.3016168539118738, ""Complex"": 0.14374513694632968, ""Ensemble"": 0.051164408214145515}",0.873,87,"{""1"": 24, ""0"": 49, ""2"": 12, ""3"": 2}",33390,6.21,147.71,23.79,1.6979,14.01,1,1852,1853
925,2026-01-25T17:31:48.350407,17.79,"{""Fast"": 0.5381612140957166, ""Standard"": 0.25755735044215194, ""Complex"": 0.1508701049028849, ""Ensemble"": 0.0534113305592466}",0.529,97,"{""0"": 41, ""3"": 10, ""2"": 16, ""1"": 30}",49373,6.22,149.5,24.02,1.5413,15.58,1,1854,1855
